timestamp,turns_left,my_loc,opp_loc,action_dir,action_type,my_turds_left,my_eggs_count,opp_eggs_count,oscillation
1764732402.8965566,29,"(5, 1)","(6, 6)",3,PLAIN,5,6,6,0
1764732412.9579365,28,"(4, 1)","(6, 5)",0,EGG,5,6,7,0
1764732427.0064404,27,"(4, 0)","(5, 5)",3,PLAIN,5,7,7,0
1764732437.0820668,26,"(3, 0)","(4, 5)",2,EGG,5,7,8,0
1764732451.1463268,25,"(3, 1)","(3, 5)",2,TURD,5,8,8,0
1764732461.200483,24,"(3, 2)","(4, 5)",0,EGG,4,8,9,0
1764732475.2615783,23,"(3, 1)","(4, 4)",3,PLAIN,4,9,9,0
1764732485.31482,22,"(2, 1)","(4, 3)",0,EGG,4,9,10,0
1764732499.3769493,21,"(2, 0)","(4, 2)",3,TURD,4,10,10,0
1764732509.4294608,20,"(1, 0)","(4, 3)",2,EGG,3,10,11,0
1764732523.3092241,19,"(1, 1)","(5, 3)",2,TURD,3,11,11,0
1764732533.3680909,18,"(1, 2)","(0, 4)",0,EGG,2,11,12,0
1764732547.4254878,17,"(1, 1)","(0, 3)",3,PLAIN,2,12,12,0
1764732557.4788175,16,"(0, 1)","(0, 2)",0,EGG,2,12,12,0
1764732557.7923932,15,"(0, 0)","(0, 3)",1,TURD,2,13,13,0
1764732558.5141516,13,"(2, 0)","(2, 3)",3,PLAIN,1,13,14,0
1764732559.2424188,10,"(3, 0)","(2, 4)",2,PLAIN,1,13,15,0
1764732559.3078496,9,"(3, 1)","(2, 5)",0,PLAIN,1,13,15,0
1764732560.2899466,7,"(3, 1)","(3, 4)",2,PLAIN,1,13,15,0
1764732565.1436448,6,"(3, 2)","(0, 4)",0,PLAIN,1,13,15,1
1764732565.2051775,5,"(3, 1)","(0, 5)",0,PLAIN,1,13,15,0
1764732566.5338407,3,"(3, 1)","(0, 7)",3,PLAIN,1,13,16,0
1764732566.7224205,2,"(2, 1)","(1, 7)",0,PLAIN,1,13,16,0
1764732567.3332858,1,"(2, 0)","(2, 7)",3,PLAIN,1,13,17,0
1764732708.307125,40,"(7, 2)","(1, 2)",0,EGG,5,0,1,0
1764732718.3483016,39,"(7, 1)","(1, 1)",3,PLAIN,5,1,1,0
1764732728.4288568,38,"(6, 1)","(1, 0)",0,EGG,5,1,2,0
1764732738.4981403,37,"(6, 0)","(0, 0)",3,PLAIN,5,2,2,0
1764732748.6445243,36,"(5, 0)","(1, 0)",3,EGG,5,2,3,0
1764732758.71745,35,"(4, 0)","(2, 0)",2,PLAIN,5,3,3,0
1764732768.815839,34,"(4, 1)","(2, 1)",0,EGG,5,3,4,0
1764732788.83454,32,"(4, 1)","(3, 0)",1,PLAIN,5,4,5,0
1764732798.9163399,31,"(5, 1)","(4, 0)",2,PLAIN,5,4,5,0
1764732808.9906003,30,"(5, 2)","(3, 0)",0,EGG,5,4,6,0
1764732809.1348135,29,"(5, 1)","(2, 0)",0,PLAIN,5,5,6,0
1764732809.5166488,28,"(5, 0)","(1, 0)",2,PLAIN,5,5,6,0
1764732809.6496825,27,"(5, 1)","(0, 0)",0,PLAIN,5,5,6,1
1764732809.993514,25,"(5, 1)","(1, 1)",0,PLAIN,5,5,6,1
1764732810.1954753,23,"(5, 1)","(2, 0)",0,PLAIN,5,5,6,1
1764732810.4062834,21,"(5, 1)","(4, 0)",3,PLAIN,5,5,6,0
1764732810.609225,20,"(4, 1)","(3, 0)",2,PLAIN,5,5,6,0
1764732810.664879,19,"(4, 2)","(2, 0)",3,TURD,5,5,6,0
1764732811.0992732,18,"(3, 2)","(1, 0)",2,EGG,4,5,6,0
1764732811.1643362,17,"(3, 3)","(0, 0)",3,TURD,4,6,6,0
1764732811.5989509,16,"(2, 3)","(0, 1)",2,EGG,3,6,6,0
1764732811.653579,15,"(2, 4)","(1, 1)",3,TURD,3,7,6,0
1764732812.3642547,14,"(1, 4)","(1, 0)",2,EGG,2,7,6,0
1764732812.4560056,13,"(1, 5)","(2, 0)",1,TURD,2,8,6,0
1764732813.2732863,12,"(2, 5)","(3, 0)",0,EGG,1,8,6,0
1764732813.4145887,11,"(2, 4)","(4, 0)",2,PLAIN,1,9,6,0
1764732813.5271518,10,"(2, 5)","(3, 0)",3,PLAIN,1,9,6,0
1764732813.5715475,9,"(1, 5)","(3, 1)",3,PLAIN,1,9,6,0
1764732814.1056557,8,"(0, 5)","(3, 0)",0,EGG,1,9,6,0
1764732814.1506596,7,"(0, 4)","(3, 1)",0,TURD,1,10,6,0
1764732814.2069893,6,"(0, 3)","(2, 1)",2,EGG,0,10,6,0
1764732814.3308673,4,"(1, 4)","(0, 1)",3,PLAIN,0,11,6,0
1764732814.736147,2,"(1, 4)","(1, 0)",1,PLAIN,0,11,6,0
1764732814.88588,1,"(2, 4)","(2, 0)",1,PLAIN,0,11,6,0
1764732844.5485368,40,"(0, 4)","(7, 4)",0,EGG,5,0,0,0
1764732844.580562,39,"(0, 3)","(6, 4)",1,PLAIN,5,1,1,0
1764732854.6215806,38,"(1, 3)","(6, 3)",0,EGG,5,1,1,0
1764732864.6710281,37,"(1, 2)","(6, 2)",1,TURD,5,2,2,0
1764732874.7190976,36,"(2, 2)","(7, 2)",0,EGG,4,2,2,0
1764732884.7718112,35,"(2, 1)","(7, 1)",1,PLAIN,4,3,3,0
1764732894.8224494,34,"(3, 1)","(6, 1)",0,EGG,4,3,3,0
1764732904.8449547,33,"(3, 0)","(6, 0)",1,TURD,4,4,4,0
1764732914.8951163,32,"(4, 0)","(5, 0)",2,EGG,3,4,4,0
1764732924.957579,31,"(4, 1)","(6, 0)",2,TURD,3,5,5,0
1764732935.0100596,30,"(4, 2)","(7, 0)",0,EGG,2,5,5,0
1764732935.873856,29,"(4, 1)","(6, 0)",1,PLAIN,2,6,6,0
1764732935.9342637,28,"(5, 1)","(5, 0)",3,EGG,2,6,6,0
1764732936.143536,27,"(4, 1)","(6, 0)",2,PLAIN,2,7,6,0
1764732936.2686899,26,"(4, 2)","(5, 0)",2,PLAIN,2,7,6,0
1764732936.895717,25,"(4, 3)","(6, 0)",3,TURD,2,7,6,0
1764732936.9459958,24,"(3, 3)","(7, 0)",0,EGG,1,7,6,0
1764732937.1873739,23,"(3, 2)","(6, 0)",2,TURD,1,8,6,0
1764732937.318125,22,"(3, 3)","(5, 0)",3,PLAIN,0,8,6,0
1764732937.4897962,21,"(2, 3)","(6, 0)",2,PLAIN,0,8,6,0
1764732937.6115394,20,"(2, 4)","(7, 0)",0,EGG,0,8,6,0
1764732937.852015,19,"(2, 3)","(6, 0)",0,PLAIN,0,9,6,0
1764732938.000748,18,"(2, 2)","(5, 0)",2,PLAIN,0,9,6,0
1764732938.146481,17,"(2, 3)","(6, 0)",2,PLAIN,0,9,6,0
1764732938.3011863,16,"(2, 4)","(7, 0)",2,PLAIN,0,9,6,0
1764732938.8973699,15,"(0, 4)","(6, 0)",1,PLAIN,0,9,6,0
1764732938.9511838,14,"(1, 4)","(5, 0)",2,PLAIN,0,9,6,0
1764732939.00158,13,"(1, 5)","(6, 0)",0,EGG,0,9,6,0
1764732939.0626922,12,"(1, 4)","(7, 0)",1,PLAIN,0,10,6,0
1764732939.1181145,11,"(2, 4)","(7, 1)",1,PLAIN,0,10,6,0
1764732939.1794765,10,"(3, 4)","(7, 2)",1,PLAIN,0,10,6,0
1764732939.7703702,9,"(0, 4)","(7, 1)",2,PLAIN,0,10,6,0
1764732939.8334236,8,"(0, 5)","(7, 2)",2,PLAIN,0,10,6,0
1764732940.6017175,7,"(0, 6)","(7, 3)",0,EGG,0,10,6,0
1764732940.954393,5,"(0, 4)","(6, 4)",1,PLAIN,0,11,6,0
1764732941.1915126,4,"(1, 4)","(6, 5)",1,PLAIN,0,11,6,0
1764732946.1181777,3,"(2, 4)","(6, 6)",0,PLAIN,0,11,7,0
1764732946.739282,2,"(2, 3)","(5, 6)",0,PLAIN,0,11,7,0
1764732964.9905632,1,"(2, 2)","(5, 7)",0,PLAIN,0,11,8,0
1764733291.7207518,40,"(0, 5)","(6, 5)",0,EGG,5,0,1,0
1764733301.7594423,39,"(0, 4)","(6, 6)",1,PLAIN,5,1,1,0
1764733311.7918825,38,"(1, 4)","(7, 6)",0,EGG,5,1,2,0
1764733321.8275626,37,"(1, 3)","(7, 7)",3,PLAIN,5,2,2,0
1764733331.8535345,36,"(0, 3)","(6, 7)",0,EGG,5,2,3,0
1764733341.9255333,35,"(0, 2)","(5, 7)",1,PLAIN,5,3,3,0
1764733351.8526359,34,"(1, 2)","(4, 7)",0,EGG,5,3,4,0
1764733361.9018154,33,"(1, 1)","(4, 6)",3,TURD,5,4,4,0
1764733371.9714684,32,"(0, 1)","(3, 6)",0,EGG,4,4,5,0
1764733382.022089,31,"(0, 0)","(3, 5)",1,PLAIN,4,5,5,0
1764733392.0703177,30,"(1, 0)","(4, 5)",1,EGG,4,5,6,0
1764733402.1236067,29,"(2, 0)","(4, 4)",1,TURD,4,6,6,0
1764733412.1881492,28,"(3, 0)","(4, 3)",2,EGG,3,6,7,0
1764733426.2420123,27,"(3, 1)","(5, 3)",2,PLAIN,3,7,7,0
1764733436.3081222,26,"(3, 2)","(6, 3)",0,EGG,3,7,8,0
1764733450.3685277,25,"(3, 1)","(6, 2)",1,TURD,3,8,8,0
1764733460.3948774,24,"(4, 1)","(6, 1)",0,EGG,2,8,9,0
1764733470.8632932,23,"(4, 0)","(7, 1)",1,TURD,2,9,9,0
1764733480.9310086,22,"(5, 0)","(7, 2)",2,TURD,1,9,10,0
1764733494.2021613,21,"(5, 1)","(7, 3)",2,PLAIN,0,9,10,0
1764733504.2489433,20,"(0, 5)","(7, 4)",2,PLAIN,0,9,11,0
1764733517.7863364,19,"(0, 6)","(6, 4)",1,PLAIN,0,9,11,0
1764733527.535662,18,"(1, 6)","(7, 4)",0,EGG,0,9,12,0
1764733531.723611,17,"(1, 5)","(7, 5)",1,PLAIN,0,10,12,0
1764733532.5848935,16,"(2, 5)","(7, 6)",0,EGG,0,10,12,0
1764733537.438657,15,"(2, 4)","(6, 6)",1,PLAIN,0,11,12,0
1764733547.5153434,14,"(3, 4)","(5, 6)",3,EGG,0,11,12,0
1764733561.6982303,13,"(2, 4)","(7, 5)",0,PLAIN,0,12,12,0
1764733562.7683825,12,"(2, 3)","(7, 4)",0,EGG,0,12,12,0
1764733567.6312644,11,"(2, 2)","(7, 3)",0,PLAIN,0,13,12,0
1764733568.0627239,10,"(2, 1)","(7, 2)",0,EGG,0,13,12,0
1764733568.2099981,9,"(2, 0)","(7, 1)",3,PLAIN,0,14,12,0
1764733573.7311933,8,"(1, 0)","(7, 0)",3,PLAIN,0,14,12,0
1764733573.798798,7,"(0, 0)","(7, 1)",1,PLAIN,0,14,12,0
1764733574.4916961,4,"(3, 0)","(6, 1)",2,PLAIN,0,14,12,0
1764733574.6531048,3,"(3, 1)","(6, 2)",0,PLAIN,0,14,12,0
1764733574.7935948,1,"(3, 1)","(7, 6)",2,PLAIN,0,14,12,0
1764733624.3979175,40,"(7, 5)","(0, 5)",0,EGG,5,0,0,0
1764733624.4387796,39,"(7, 4)","(1, 5)",3,PLAIN,5,1,1,0
1764733634.5057473,38,"(6, 4)","(1, 6)",0,EGG,5,1,1,0
1764733644.5607347,37,"(6, 3)","(1, 7)",3,PLAIN,5,2,2,0
1764733654.6239045,36,"(5, 3)","(0, 7)",0,EGG,5,2,2,0
1764733664.6965373,35,"(5, 2)","(1, 7)",3,PLAIN,5,3,3,0
1764733674.7811446,34,"(4, 2)","(2, 7)",0,EGG,5,3,3,0
1764733684.8461494,33,"(4, 1)","(3, 7)",3,TURD,5,4,4,0
1764733694.9062507,32,"(3, 1)","(4, 7)",0,EGG,4,4,4,0
1764733704.9637082,31,"(3, 0)","(4, 6)",1,PLAIN,4,5,5,0
1764733715.019434,30,"(4, 0)","(5, 6)",1,EGG,4,5,5,0
1764733725.0703151,29,"(5, 0)","(6, 6)",1,TURD,4,6,6,0
1764733735.1288166,28,"(6, 0)","(6, 5)",2,EGG,3,6,6,0
1764733744.6887178,27,"(6, 1)","(5, 5)",1,TURD,3,7,7,0
1764733754.8481314,26,"(7, 1)","(4, 5)",0,EGG,2,7,7,0
1764733755.3551466,25,"(7, 0)","(3, 5)",3,TURD,2,8,8,0
1764733769.5181117,23,"(6, 1)","(2, 6)",2,PLAIN,1,8,9,0
1764733778.971447,22,"(6, 2)","(2, 5)",0,EGG,1,8,9,0
1764733792.3069222,21,"(6, 1)","(2, 6)",3,PLAIN,1,9,10,0
1764733792.4588456,20,"(5, 1)","(2, 7)",0,EGG,1,9,10,0
1764733792.9566998,19,"(5, 0)","(3, 7)",1,PLAIN,1,10,10,0
1764733793.3754408,17,"(6, 1)","(5, 7)",0,PLAIN,1,10,10,0
1764733794.0303185,15,"(6, 1)","(7, 7)",2,PLAIN,1,10,11,0
1764733808.087936,14,"(6, 2)","(7, 6)",2,PLAIN,1,10,11,0
1764733822.1405053,13,"(6, 3)","(7, 7)",2,TURD,1,10,12,0
1764733828.1928155,12,"(6, 4)","(6, 7)",0,PLAIN,0,10,12,0
1764733833.3173661,11,"(6, 3)","(5, 7)",1,PLAIN,0,10,12,0
1764733833.3677325,10,"(7, 3)","(6, 7)",0,EGG,0,10,12,0
1764733833.648891,9,"(7, 2)","(6, 6)",0,PLAIN,0,11,12,0
1764733838.5966785,8,"(7, 1)","(7, 6)",2,PLAIN,0,11,12,0
1764733838.8115616,5,"(6, 3)","(5, 7)",0,PLAIN,0,11,12,0
1764733843.6794086,4,"(6, 2)","(4, 7)",3,PLAIN,0,11,12,0
1764733843.7949064,3,"(5, 2)","(3, 7)",0,PLAIN,0,11,12,0
1764733848.679061,2,"(5, 1)","(2, 7)",2,PLAIN,0,11,12,0
1764733849.113554,1,"(5, 2)","(1, 7)",2,PLAIN,0,11,12,0
1764733873.8154478,40,"(7, 1)","(0, 1)",0,EGG,5,0,0,0
1764733873.846568,39,"(7, 0)","(1, 1)",3,PLAIN,5,1,1,0
1764733883.876981,38,"(6, 0)","(1, 2)",2,TURD,5,1,1,0
1764733893.9055786,37,"(6, 1)","(1, 3)",3,PLAIN,4,1,2,0
1764733903.9346347,36,"(5, 1)","(1, 4)",0,EGG,4,1,2,0
1764733913.969332,35,"(5, 0)","(1, 5)",3,PLAIN,4,2,3,0
1764733924.0152376,34,"(4, 0)","(1, 6)",2,EGG,4,2,3,0
1764733936.0918903,33,"(4, 1)","(1, 7)",2,PLAIN,4,3,4,0
1764733946.1487923,32,"(4, 2)","(0, 7)",0,EGG,4,3,4,0
1764733958.2064736,31,"(4, 1)","(1, 7)",3,PLAIN,4,4,5,0
1764733968.1532202,30,"(3, 1)","(2, 7)",0,EGG,4,4,5,0
1764733982.1999002,29,"(3, 0)","(3, 7)",3,PLAIN,4,5,6,0
1764733992.2495518,28,"(2, 0)","(4, 7)",1,TURD,4,5,6,0
1764733999.5919268,26,"(3, 1)","(6, 7)",2,PLAIN,3,5,7,0
1764734013.651742,25,"(7, 1)","(7, 7)",2,PLAIN,3,5,8,0
1764734027.702757,24,"(7, 2)","(7, 6)",2,TURD,3,5,8,0
1764734037.7555413,23,"(7, 3)","(6, 6)",0,EGG,2,5,9,0
1764734071.9030948,20,"(6, 3)","(5, 6)",0,TURD,2,6,10,0
1764734081.9277139,19,"(6, 2)","(5, 5)",0,EGG,1,6,11,0
1764734086.1626472,18,"(6, 1)","(4, 5)",2,TURD,1,7,11,0
1764734100.2092836,17,"(6, 2)","(3, 5)",3,PLAIN,0,7,12,0
1764734114.2635841,16,"(5, 2)","(2, 5)",2,PLAIN,0,7,12,0
1764734124.3176453,15,"(5, 3)","(2, 4)",0,EGG,0,7,13,0
1764734124.6144307,14,"(5, 2)","(3, 4)",0,PLAIN,0,8,13,0
1764734129.1146996,13,"(5, 1)","(3, 5)",3,PLAIN,0,8,14,0
1764734129.1770196,12,"(4, 1)","(3, 6)",0,PLAIN,0,8,14,0
1764734133.6413715,11,"(4, 0)","(4, 6)",3,PLAIN,0,8,15,0
1764734133.8378832,10,"(3, 0)","(5, 6)",3,PLAIN,0,8,15,0
1764734134.1068766,9,"(2, 0)","(5, 7)",1,PLAIN,0,8,15,0
1764734138.0962167,7,"(3, 1)","(7, 7)",2,PLAIN,0,8,15,0
1764734141.4502861,6,"(7, 1)","(7, 6)",0,PLAIN,0,8,15,0
1764734142.7317808,5,"(7, 0)","(7, 5)",3,PLAIN,0,8,15,0
1764734143.1797056,4,"(6, 0)","(7, 4)",2,PLAIN,0,8,15,0
1764734143.4838238,3,"(6, 1)","(7, 5)",0,PLAIN,0,8,16,0
1764734143.9800048,1,"(6, 1)","(6, 6)",0,PLAIN,0,8,16,1
1764734336.622655,40,"(7, 5)","(0, 5)",0,EGG,5,0,0,0
1764734336.6493328,39,"(7, 4)","(1, 5)",3,PLAIN,5,1,1,0
1764734346.6814594,38,"(6, 4)","(1, 6)",0,EGG,5,1,1,0
1764734356.7183588,37,"(6, 3)","(1, 7)",3,PLAIN,5,2,2,0
1764734366.7507377,36,"(5, 3)","(0, 7)",0,EGG,5,2,2,0
1764734376.1683547,35,"(5, 2)","(1, 7)",3,PLAIN,5,3,3,0
1764734386.2131088,34,"(4, 2)","(2, 7)",0,EGG,5,3,3,0
1764734396.3109736,33,"(4, 1)","(2, 6)",3,TURD,5,4,4,0
1764734406.362448,32,"(3, 1)","(3, 6)",0,EGG,4,4,4,0
1764734416.387349,31,"(3, 0)","(4, 6)",1,PLAIN,4,5,5,0
1764734426.4142232,30,"(4, 0)","(5, 6)",1,EGG,4,5,5,0
1764734440.437997,29,"(5, 0)","(6, 6)",2,PLAIN,4,6,6,0
1764734450.478331,28,"(5, 1)","(6, 5)",0,EGG,4,6,6,0
1764734474.5809677,26,"(5, 1)","(4, 5)",1,PLAIN,4,7,7,0
1764734488.6348424,25,"(6, 1)","(0, 5)",2,TURD,4,7,8,0
1764734498.6883337,24,"(6, 2)","(1, 5)",0,EGG,3,7,8,0
1764734512.4686267,23,"(6, 1)","(1, 4)",1,PLAIN,3,8,8,0
1764734522.51427,22,"(7, 1)","(1, 3)",0,EGG,3,8,9,0
1764734535.984084,21,"(7, 0)","(1, 2)",3,TURD,3,9,9,0
1764734546.0534575,20,"(6, 0)","(2, 2)",2,EGG,2,9,10,0
1764734546.5573413,19,"(6, 1)","(2, 1)",0,PLAIN,2,10,10,0
1764734547.6832,17,"(6, 1)","(3, 0)",2,PLAIN,2,10,11,0
1764734561.7317543,16,"(6, 2)","(2, 0)",2,PLAIN,2,10,12,0
1764734576.0904143,15,"(6, 3)","(1, 0)",1,TURD,2,10,12,0
1764734586.1361492,14,"(7, 3)","(2, 0)",0,EGG,1,10,13,0
1764734586.193648,13,"(7, 2)","(3, 0)",0,TURD,1,11,13,0
1764734586.2431846,12,"(7, 1)","(2, 0)",0,PLAIN,0,11,13,0
1764734586.2906866,11,"(7, 0)","(2, 1)",2,PLAIN,0,11,13,0
1764734587.5149598,7,"(6, 3)","(0, 3)",0,PLAIN,0,11,14,0
1764734591.4877744,6,"(6, 2)","(1, 3)",3,PLAIN,0,11,15,0
1764734591.5834467,5,"(5, 2)","(2, 3)",0,PLAIN,0,11,15,0
1764734595.561425,4,"(5, 1)","(2, 4)",0,PLAIN,0,11,16,0
1764734595.6558056,3,"(5, 0)","(2, 5)",1,PLAIN,0,11,16,0
1764734599.4866042,2,"(6, 0)","(2, 4)",3,PLAIN,0,11,17,0
1764735034.814521,40,"(7, 4)","(1, 4)",0,EGG,5,0,1,0
1764735044.843464,39,"(7, 3)","(1, 3)",0,PLAIN,5,1,1,0
1764735054.893043,38,"(7, 2)","(1, 4)",0,EGG,5,1,2,0
1764735064.9204767,37,"(7, 1)","(1, 5)",3,PLAIN,5,2,2,0
1764735074.9576097,36,"(6, 1)","(1, 6)",0,EGG,5,2,3,0
1764735084.9914303,35,"(6, 0)","(2, 6)",3,PLAIN,5,3,3,0
1764735095.0217872,34,"(5, 0)","(3, 6)",1,EGG,5,3,4,0
1764735114.3165643,32,"(6, 1)","(5, 6)",1,PLAIN,5,4,5,0
1764735134.4036734,30,"(7, 2)","(6, 5)",3,PLAIN,5,4,6,0
1764735144.8460906,29,"(6, 2)","(7, 5)",2,PLAIN,5,4,6,0
1764735155.0488098,28,"(6, 3)","(7, 6)",3,EGG,5,4,7,0
1764735165.1574621,27,"(5, 3)","(7, 7)",3,PLAIN,5,5,7,0
1764735165.8256361,26,"(7, 4)","(6, 7)",0,PLAIN,5,5,8,0
1764735165.8641734,25,"(7, 3)","(6, 6)",2,PLAIN,5,5,8,0
1764735166.1878653,24,"(7, 4)","(5, 6)",0,PLAIN,5,5,9,0
1764735176.2590315,22,"(6, 3)","(4, 7)",0,PLAIN,5,5,10,0
1764735186.014491,40,"(7, 1)","(0, 1)",2,EGG,5,0,0,0
1764735186.048654,39,"(7, 2)","(1, 1)",2,PLAIN,5,1,1,0
1764735196.104173,38,"(7, 3)","(1, 2)",2,EGG,5,1,1,0
1764735206.1474712,37,"(7, 4)","(1, 3)",2,PLAIN,5,2,2,0
1764735216.1791098,36,"(7, 5)","(1, 4)",2,EGG,5,2,2,0
1764735226.2308671,35,"(7, 6)","(1, 5)",3,PLAIN,5,3,3,0
1764735236.291786,34,"(6, 6)","(1, 6)",2,EGG,5,3,3,0
1764735246.3524394,33,"(6, 7)","(0, 6)",3,PLAIN,5,4,4,0
1764735256.4166262,32,"(5, 7)","(0, 7)",1,EGG,5,4,4,0
1764735275.8989067,30,"(6, 6)","(2, 7)",1,PLAIN,5,5,5,0
1764735295.4713824,28,"(7, 5)","(3, 6)",3,PLAIN,5,5,6,0
1764735305.520368,27,"(6, 5)","(4, 6)",3,PLAIN,5,5,7,0
1764735315.5600393,26,"(5, 5)","(4, 5)",2,EGG,5,5,7,0
1764735316.6246328,25,"(5, 6)","(4, 6)",2,PLAIN,5,6,8,0
1764735326.4808807,24,"(5, 7)","(5, 6)",3,PLAIN,5,6,8,0
1764735326.6774423,23,"(4, 7)","(4, 6)",3,PLAIN,5,6,9,0
1764735343.5681782,40,"(7, 5)","(0, 5)",2,EGG,5,0,0,0
1764735343.6118276,39,"(7, 6)","(1, 5)",0,PLAIN,5,1,1,0
1764735353.671331,38,"(7, 5)","(1, 6)",2,PLAIN,5,1,1,0
1764735383.8887224,35,"(7, 4)","(1, 7)",3,PLAIN,5,1,3,0
1764735393.9525437,34,"(6, 4)","(2, 7)",2,EGG,5,1,3,0
1764735403.9899414,33,"(6, 5)","(3, 7)",2,PLAIN,5,2,4,0
1764735414.020429,32,"(6, 6)","(3, 6)",3,EGG,5,2,4,0
1764735497.4031525,40,"(7, 3)","(0, 3)",3,EGG,5,0,0,0
1764735500.633489,39,"(6, 3)","(1, 3)",3,PLAIN,5,1,1,0
1764735513.8627489,38,"(5, 3)","(1, 2)",3,EGG,5,1,1,0
1764735523.9014418,37,"(4, 3)","(1, 1)",0,PLAIN,5,2,2,0
1764735537.0387568,36,"(4, 2)","(2, 1)",3,EGG,5,2,2,0
1764735550.2955573,35,"(7, 3)","(3, 1)",3,PLAIN,5,3,3,0
1764735563.549016,34,"(6, 3)","(4, 1)",2,PLAIN,5,3,3,0
1764735576.815843,33,"(6, 4)","(5, 1)",2,EGG,5,3,4,0
1764735590.0681427,32,"(6, 5)","(5, 0)",3,PLAIN,5,4,4,0
1764735603.3252223,31,"(5, 5)","(6, 0)",3,EGG,5,4,5,0
1764735618.980264,30,"(4, 5)","(7, 0)",0,PLAIN,5,5,5,0
1764735634.649205,29,"(4, 4)","(7, 1)",3,EGG,5,5,6,0
1764735644.711487,28,"(3, 4)","(7, 2)",0,PLAIN,5,6,6,0
1764735654.7747276,27,"(3, 3)","(6, 2)",1,TURD,5,6,7,0
1764735655.706592,26,"(4, 3)","(6, 1)",0,PLAIN,4,6,7,0
1764735661.7848806,25,"(4, 2)","(6, 0)",2,PLAIN,4,6,8,0
1764735667.46328,24,"(4, 3)","(5, 0)",3,TURD,4,6,8,0
1764735683.125186,23,"(3, 3)","(4, 0)",1,PLAIN,3,6,8,0
1764735683.4386396,22,"(4, 3)","(3, 0)",0,PLAIN,3,6,8,0
1764735689.61435,21,"(4, 2)","(2, 0)",2,PLAIN,3,6,9,0
1764735689.9193516,20,"(4, 3)","(1, 0)",2,PLAIN,3,6,9,0
1764735700.013979,19,"(4, 4)","(0, 0)",2,PLAIN,3,6,10,0
1764735710.0868495,18,"(4, 5)","(0, 1)",3,TURD,3,6,10,0
1764735719.5378451,17,"(3, 5)","(0, 0)",0,TURD,2,6,11,0
1764735719.6248014,16,"(3, 4)","(1, 0)",0,TURD,1,6,11,0
1764735719.786175,15,"(3, 3)","(2, 0)",1,PLAIN,0,6,11,0
1764735719.8583975,14,"(4, 3)","(3, 0)",3,PLAIN,0,6,11,0
1764735720.0625503,13,"(3, 3)","(4, 0)",1,PLAIN,0,6,11,0
1764735720.147148,12,"(4, 3)","(5, 0)",3,PLAIN,0,6,11,0
1764735720.2426198,11,"(3, 3)","(6, 0)",1,PLAIN,0,6,11,0
1764735720.31495,10,"(4, 3)","(7, 0)",3,PLAIN,0,6,11,0
1764735720.432262,9,"(3, 3)","(7, 1)",1,PLAIN,0,6,11,0
1764735720.5173662,8,"(4, 3)","(6, 1)",3,PLAIN,0,6,11,0
1764735720.5730293,7,"(3, 3)","(6, 2)",1,PLAIN,0,6,11,0
1764735720.7013612,6,"(4, 3)","(5, 2)",3,PLAIN,0,6,11,0
1764735720.772351,5,"(3, 3)","(6, 2)",1,PLAIN,0,6,12,0
1764735720.7994592,4,"(4, 3)","(6, 3)",3,PLAIN,0,6,12,0
1764735720.8672616,3,"(3, 3)","(6, 2)",1,PLAIN,0,6,13,0
1764735720.8944862,2,"(4, 3)","(7, 2)",3,PLAIN,0,6,13,0
1764735720.9210153,1,"(3, 3)","(7, 1)",1,PLAIN,0,6,13,0
1764735833.4365916,40,"(7, 2)","(1, 2)",3,EGG,5,0,1,0
1764735846.6653564,39,"(6, 2)","(1, 1)",3,PLAIN,5,1,1,0
1764735859.8952844,38,"(5, 2)","(1, 0)",2,EGG,5,1,2,0
1764735869.9465768,37,"(5, 3)","(0, 0)",0,PLAIN,5,2,2,0
1764735883.1744108,36,"(5, 2)","(1, 0)",3,PLAIN,5,2,3,0
1764735893.216215,35,"(4, 2)","(2, 0)",0,PLAIN,5,2,3,0
1764735905.975928,34,"(4, 1)","(2, 1)",1,EGG,5,2,4,0
1764735918.714751,33,"(5, 1)","(2, 2)",1,PLAIN,5,3,4,0
1764735931.9515321,32,"(6, 1)","(2, 3)",2,EGG,5,3,5,0
1764735945.1809156,31,"(6, 2)","(2, 4)",2,PLAIN,5,4,5,0
1764735960.4963994,30,"(6, 3)","(3, 4)",3,EGG,5,4,6,0
1764735976.1241732,29,"(5, 3)","(3, 5)",3,PLAIN,5,5,6,0
1764736255.283639,39,"(7, 0)","(1, 1)",3,PLAIN,5,1,1,0
1764736279.077309,36,"(7, 1)","(1, 4)",2,PLAIN,5,2,2,0
1764736292.3356564,35,"(7, 2)","(1, 5)",3,PLAIN,5,2,3,0
1764736315.6535172,33,"(6, 1)","(0, 6)",3,PLAIN,5,3,4,0
1764736338.4961293,31,"(5, 0)","(1, 7)",3,PLAIN,5,4,5,0
1764736364.7255857,28,"(5, 1)","(3, 6)",2,PLAIN,5,5,6,0
1764736380.3828769,27,"(5, 2)","(4, 6)",3,PLAIN,5,5,7,0
1764736406.0870821,25,"(4, 1)","(5, 5)",3,TURD,5,6,8,0
1764736431.2529922,23,"(3, 0)","(7, 5)",3,TURD,4,7,9,0
1764736441.80152,20,"(3, 1)","(6, 7)",2,PLAIN,3,8,10,0
1764736451.8376496,19,"(3, 2)","(5, 7)",1,TURD,3,8,11,0
